COHORT_MONTH,TYPE,REGION,FIRST_PRODUCT,CURRENCY,VOLUME,TRANSACTION_COUNT,VOLUME_STD
2021-09-01,word_of_mouth,REGION 9,BANK CARD,CLP,1591.4349026177902,4,875.076384985396
2021-09-01,invite,REGION 1,BANK CARD,ANG,1961.58876081841,8,71.86269238809992
2021-09-01,invite,REGION 9,ADD MONEY,PLN,21350.330019657646,173,310.5534770287375
2021-09-01,paid_search,REGION 9,ADD MONEY,TZS,1656.6135276223977,24,235.26662832255013
2021-09-01,paid_social,REGION 4,TRANSFER,CLP,4065.3538034476505,15,394.9164385574947
2021-09-01,paid_search,REGION 4,ADD MONEY,UGX,1968.7201887615286,21,84.09676735149665
2021-09-01,audio,REGION 5,TRANSFER,GBP,1991.9359725263678,10,312.8510484609386
2021-09-01,email,REGION 4,BANK CARD,CHF,5167.559648698742,36,428.2891345218835
2021-09-01,paid_search,REGION 9,ADD MONEY,THB,1605.6454629155483,8,271.255709720388
2021-09-01,owned_partners,REGION 5,ADD MONEY,BGN,2074.2697927620375,11,255.82811203563784
2021-09-01,email,REGION 1,BANK CARD,EUR,6325.806348993547,11,623.6331861940663
2021-09-01,seo_content,REGION 3,BANK CARD,UGX,3328.6721232762616,7,322.8661045995919
2021-09-01,audio,REGION 4,TRANSFER,BDT,1854.886291860434,9,305.39285622723463
2021-09-01,word_of_mouth,REGION 4,ADD MONEY,DKK,5382.5858340703735,84,180.61523620957672
2021-09-01,organic_social,REGION 2,BANK CARD,NPR,6059.2988888025975,12,1119.2947362562727
2021-09-01,paid_display,REGION 4,BANK CARD,TWD,3226.1694349874433,13,374.77074226055964
2021-09-01,seo_content,REGION 1,BANK CARD,PLN,1493.4804132746067,2,380.98202948502217
2021-09-01,out_of_home,REGION 4,BANK CARD,KRW,33034.33163940616,82,1192.5597858380722
2021-09-01,other,REGION 4,BANK CARD,TWD,6293.049354912766,13,686.3024735396932
2021-09-01,paid_search,REGION 1,ADD MONEY,BWP,2920.876753180121,14,82.19614537668568
2021-09-01,invite,REGION 2,TRANSFER,CLP,63460.881560147674,38,3821.385672795189
2021-09-01,invite,REGION 7,TRANSFER,CLP,8264.495390871942,27,739.2296795300325
2021-09-01,organic_social,REGION 4,BANK CARD,USD,178488.65971324896,188,2442.3380601161007
2021-09-01,invite,REGION 4,ADD MONEY,CRC,415.1213801056566,2,273.4139016036481
2021-09-01,owned_partners,REGION 1,TRANSFER,ILS,464.60584720961606,5,174.58180986777012
2021-09-01,seo_content,REGION 3,TRANSFER,CZK,12475.758574717394,23,1259.8333633067477
2021-09-01,invite,REGION 2,BANK CARD,BRL,1589.8524879625816,10,162.68982053425003
2021-09-01,audio,REGION 3,TRANSFER,BWP,2246.254241254197,5,311.04822269737053
2021-09-01,out_of_home,REGION 2,BANK CARD,NOK,2115.873877558872,5,219.28209146438664
2021-09-01,news,REGION 9,ADD MONEY,XAF,898.5705952988687,10,280.9219224548597
2021-09-01,audio,REGION 7,TRANSFER,TWD,2436.280532326226,4,57.46970107452188
2021-09-01,email,REGION 4,TRANSFER,TRY,2297.192706008234,8,177.26044486795735
2021-09-01,paid_social,REGION 6,BANK CARD,DKK,2358.5854019091953,9,414.6210423611586
2021-09-01,seo_content,REGION 5,BANK CARD,DKK,7271.772391542138,6,1651.249712971505
2021-09-01,news,REGION 1,BANK CARD,GEL,13601.893919197644,4,6690.881352363836
2021-09-01,news,REGION 9,ADD MONEY,TZS,670.5438606103971,4,253.2570047753138
2021-09-01,organic_social,REGION 4,ADD MONEY,JPY,1431.0372610070406,9,344.9812386484832
2021-09-01,word_of_mouth,REGION 5,BANK CARD,BWP,324559.0687734385,130,2654.3115898327314
2021-09-01,paid_search,REGION 5,ADD MONEY,MZN,293.0251551230762,24,261.9340901576802
2021-09-01,invite,REGION 6,BANK CARD,INR,3845.8103294354887,17,780.0828672306033
2021-09-01,0.0,REGION 3,ADD MONEY,UAH,168.37654319421054,6,151.77851343578791
2021-09-01,news,REGION 4,TRANSFER,CLP,19712.350693551398,188,434.5091042032447
2021-09-01,word_of_mouth,REGION 9,BANK CARD,CZK,10083.064016153532,12,1186.0299492038018
2021-09-01,paid_social,REGION 5,BANK CARD,BWP,185315.11069796293,104,2289.940373619935
2021-09-01,bank_partnerships,REGION 1,BANK CARD,UAH,47017.95986275323,20,5676.488951052465
2021-09-01,audio,REGION 1,BANK CARD,LYD,739.151167638685,8,201.46049339974
2021-09-01,organic_social,REGION 1,BANK CARD,UGX,32602.49437679279,22,2997.6879494535865
2021-09-01,0.0,REGION 4,TRANSFER,IDR,1454.6033743279334,4,258.1972518001808
2021-09-01,invite,REGION 5,BANK CARD,ZAR,515.2553095574132,8,258.2292550642756
2021-09-01,0.0,REGION 9,TRANSFER,BGN,2802.785912578606,28,193.16219007170307
2021-09-01,news,REGION 2,TRANSFER,TWD,2818.126717261106,4,1567.215208398066
2021-09-01,news,REGION 6,TRANSFER,LYD,4974.74278663488,6,967.199252448388
2021-09-01,paid_search,REGION 5,BANK CARD,KRW,33688.35095056708,30,2070.8690251209987
2021-09-01,word_of_mouth,REGION 1,BANK CARD,LKR,1360.004399210622,4,264.75092874306404
2021-09-01,news,REGION 2,TRANSFER,TRY,1041.9841517160528,1,199.2536232733109
2021-09-01,bank_partnerships,REGION 9,BANK CARD,VND,5054.622504139123,7,1239.3895518611191
2021-09-01,affiliates,REGION 4,ADD MONEY,CNY,1658.1367382322353,76,9.355601559508324
2021-09-01,invite,REGION 5,BANK CARD,CHF,2138.2799236493897,7,6.873967153560747
2021-09-01,seo_content,REGION 2,ADD MONEY,UAH,2238.684738912442,15,267.0108427336225
2021-09-01,news,REGION 3,TRANSFER,GBP,8893.34524854833,17,2036.528875044376
2021-09-01,news,REGION 3,TRANSFER,FJD,620.6200450248601,15,97.18912960185763
2021-09-01,audio,REGION 7,TRANSFER,GBP,2741.776599227271,4,418.9095216786381
2021-09-01,email,REGION 2,TRANSFER,SAR,46299.75571200033,29,3059.986525880809
2021-09-01,organic_social,REGION 4,TRANSFER,RUB,25590.509556344525,40,953.1564512167143
2021-09-01,organic_social,REGION 9,ADD MONEY,TWD,6870.50763440977,59,385.2550016869756
2021-09-01,paid_social,REGION 5,BANK CARD,UAH,432129.75134208123,216,4955.609074421101
2021-09-01,paid_social,REGION 9,BANK CARD,NPR,1589.5952102305394,11,261.6003811029718
2021-09-01,paid_social,REGION 5,BANK CARD,NPR,6010.840408790401,26,306.2626379051859
2021-09-01,paid_social,REGION 6,ADD MONEY,RUB,1272.0998156645333,1,89.10261623799971
2021-09-01,audio,REGION 6,TRANSFER,FJD,1502.7792263067456,8,260.1482950388424
2021-09-01,seo_content,REGION 4,TRANSFER,TWD,19456.145901704414,36,1718.9070254021428
2021-09-01,0.0,REGION 3,ADD MONEY,USD,964.2886026572422,4,183.66720582696541
2021-09-01,owned_partners,REGION 3,TRANSFER,IDR,2792.6756987054146,6,419.83831126054395
2021-09-01,invite,REGION 2,BANK CARD,NZD,4083.3300771973136,11,324.1502183395696
2021-09-01,other,REGION 5,BANK CARD,UAH,22049.57735837344,9,4133.574763399019
2021-09-01,paid_social,REGION 7,TRANSFER,USD,1249.2374835796643,29,142.8269562188892
2021-09-01,invite,REGION 1,BANK CARD,TRY,2102.102051704662,25,228.55498984216118
2021-09-01,paid_social,REGION 4,TRANSFER,PYG,46.693865972279106,3,72.56170835788735
2021-09-01,seo_content,REGION 5,ADD MONEY,DKK,2169.4480808376716,6,776.2688093742756
2021-09-01,paid_search,REGION 7,BANK CARD,EGP,6827.437211894983,35,413.5713786424988
2021-09-01,seo_content,REGION 4,ADD MONEY,JPY,1305.156181106335,74,51.092898961227455
2021-09-01,paid_search,REGION 5,BANK CARD,AED,17021.48166229445,13,2965.7953022296538
2021-09-01,owned_partners,REGION 6,BANK CARD,UAH,10193.717934105201,12,1453.3015843609078
2021-09-01,news,REGION 6,TRANSFER,CRC,1182.2863481920565,14,295.67112513139494
2021-09-01,paid_display,REGION 2,BANK CARD,ARS,41495.21571145624,38,1353.5140328641999
2021-09-01,invite,REGION 3,BANK CARD,BWP,2248.109783181914,11,192.33514659710983
2021-09-01,paid_social,REGION 1,BANK CARD,AED,3756.709979642616,12,877.6024494683076
2021-09-01,audio,REGION 9,TRANSFER,RUB,1809.792601468447,7,235.92118203693258
2021-09-01,seo_content,REGION 2,TRANSFER,FJD,2365.1897246175613,11,109.29165557254139
2021-09-01,seo_content,REGION 9,ADD MONEY,CLP,2830.2318370436496,9,229.89358687615808
2021-09-01,paid_social,REGION 4,ADD MONEY,NZD,5040.730696955339,32,322.1232050568641
2021-09-01,email,REGION 5,TRANSFER,TZS,2602.0863692752587,10,201.2434328453063
2021-09-01,bank_partnerships,REGION 2,BANK CARD,IDR,6143.161212556404,20,744.5669241920708
2021-09-01,audio,REGION 9,ADD MONEY,IDR,5814.637011805899,12,588.4931083475395
2021-09-01,owned_partners,REGION 3,BANK CARD,KRW,1996.514893603983,4,60.172759566844654
2021-09-01,word_of_mouth,REGION 4,ADD MONEY,PLN,4605.9660381489675,32,317.73124426130505
2021-09-01,paid_display,REGION 2,TRANSFER,TZS,8538.973109864404,11,1251.0595162933053
2021-09-01,paid_social,REGION 4,ADD MONEY,AED,1039.182717346081,3,187.8172505102513
2021-09-01,bank_partnerships,REGION 1,BANK CARD,MAD,1423.0154011404957,15,69.52810963504449
2021-09-01,organic_social,REGION 4,TRANSFER,MYR,2092.992475167932,4,248.56934151347937
2021-09-01,affiliates,REGION 7,TRANSFER,USD,1052.7763579609957,9,52.088217599992106
2021-09-01,paid_search,REGION 7,ADD MONEY,PHP,2388.826957356731,31,130.06534824312877
2021-09-01,owned_partners,REGION 2,TRANSFER,AUD,6139.576928740066,11,1054.469633230447
2021-09-01,news,REGION 7,TRANSFER,ANG,1130.944386005912,9,110.33821819981485
2021-09-01,paid_search,REGION 4,TRANSFER,UYU,354931.45993213437,40,12854.350166473621
2021-09-01,invite,REGION 9,TRANSFER,COP,13613.14099523073,25,2073.7887279299257
2021-09-01,bank_partnerships,REGION 3,TRANSFER,AUD,642.9607427281046,13,188.6925233531107
2021-09-01,word_of_mouth,REGION 5,BANK CARD,PLN,4659.162446407897,15,631.7975942705538
2021-09-01,invite,REGION 3,TRANSFER,ZMW,1429.6529781189538,10,15.360850415959657
2021-09-01,audio,REGION 5,BANK CARD,CNY,2543.3183290106067,13,273.43312885554303
2021-09-01,seo_content,REGION 5,TRANSFER,MXN,925.7059209730323,14,66.90913620680006
2021-09-01,audio,REGION 4,BANK CARD,AED,3069.753781278867,4,467.099351665287
2021-09-01,seo_content,REGION 3,TRANSFER,UYU,2393.5486747292402,16,123.20165903666494
2021-09-01,news,REGION 5,BANK CARD,HUF,6004.2455408879,15,1385.5975132504736
2021-09-01,invite,REGION 4,ADD MONEY,MAD,2568.246724509917,8,206.83915658264303
2021-09-01,word_of_mouth,REGION 2,BANK CARD,AED,28781.441482974195,17,3491.584670982539
2021-09-01,word_of_mouth,REGION 2,BANK CARD,NOK,189162.08067015588,160,2404.8107334848264
2021-09-01,paid_social,REGION 1,TRANSFER,LKR,2969.531039306424,8,479.4315624021676
2021-09-01,paid_search,REGION 4,TRANSFER,SEK,2564.4607566294294,7,270.16867165737824
2021-09-01,affiliates,REGION 6,TRANSFER,IDR,3053.9337880550956,14,255.64972179866433
2021-09-01,affiliates,REGION 2,TRANSFER,TZS,3316.531928484002,16,466.62513052212535
2021-09-01,paid_social,REGION 3,ADD MONEY,PYG,1264.006401060013,8,74.3451148283298
2021-09-01,paid_social,REGION 3,ADD MONEY,BYN,2224.993555960882,3305,44.770400333348086
2021-09-01,invite,REGION 5,BANK CARD,NZD,40858.992219462234,28,1536.4627359738852
2021-09-01,audio,REGION 4,ADD MONEY,RUB,3295.880379884466,45,215.64872978208203
2021-09-01,owned_partners,REGION 4,ADD MONEY,PEN,2947.4041522593857,106,55.29132724419169
2021-09-01,paid_display,REGION 4,TRANSFER,ZAR,6503.325240706314,19,737.5724959733727
2021-09-01,paid_display,REGION 4,TRANSFER,MXN,9961.946928886406,31,691.5360802066289
2021-09-01,organic_social,REGION 2,TRANSFER,COP,16405.920266531517,8,6295.007784847706
2021-09-01,owned_partners,REGION 9,BANK CARD,NPR,3777.935848525375,11,540.1163690231319
2021-09-01,other,REGION 5,TRANSFER,UAH,168.86355913803655,9,267.15283724417037
2021-09-01,news,REGION 3,ADD MONEY,ILS,1492.4724552407574,10,250.77648949355967
2021-09-01,paid_display,REGION 9,ADD MONEY,UAH,10560.968511606605,75,918.5672769313799
2021-09-01,owned_partners,REGION 3,BANK CARD,TZS,3091.8805059306956,9,431.3592901555734
2021-09-01,news,REGION 9,TRANSFER,ZAR,1481.7578836939238,7,456.90897092894835
2021-09-01,bank_partnerships,REGION 4,BANK CARD,HUF,2203.139159061269,5,864.891607965193
2021-09-01,paid_search,REGION 1,ADD MONEY,VND,3696.9093200048032,48,238.6208872828197
2021-09-01,owned_partners,REGION 2,BANK CARD,UGX,42964.983746467035,167,306.6486007224379
2021-09-01,paid_display,REGION 1,BANK CARD,CRC,13327.659954603238,8,2559.1962233736344
2021-09-01,email,REGION 9,TRANSFER,IDR,357.4340170721982,6,266.1511561279445
2021-09-01,affiliates,REGION 4,TRANSFER,BWP,4336.608241226046,15,554.4198236667531
2021-09-01,owned_partners,REGION 6,TRANSFER,FJD,2053.9834983940964,2,114.04014561608459
2021-09-01,organic_social,REGION 1,BANK CARD,NOK,1094.3446729213365,10,308.08755877887467
2021-09-01,bank_partnerships,REGION 6,BANK CARD,GEL,4253.690501407382,6,805.964919229572
2021-09-01,word_of_mouth,REGION 6,BANK CARD,NOK,2389.897317530614,4,111.42822617765722
2021-09-01,bank_partnerships,REGION 1,TRANSFER,ARS,5824.276060156455,10,1823.0898225375063
2021-09-01,invite,REGION 4,TRANSFER,PEN,479.1065581911886,49,119.0730329787346
2021-09-01,email,REGION 2,BANK CARD,DKK,7166.208296539683,4,954.7588745685006
2021-09-01,organic_social,REGION 1,ADD MONEY,BGN,963.000145353481,3,116.17971414058096
2021-09-01,organic_social,REGION 9,ADD MONEY,DKK,1074.8744877218007,7,77.8716271056851
2021-09-01,audio,REGION 3,BANK CARD,NPR,2266.5125296915626,8,192.87584342568255
2021-09-01,news,REGION 7,TRANSFER,FJD,2957.15935010584,7,12.396563471708449
2021-09-01,seo_content,REGION 9,TRANSFER,ANG,3649.01544193743,48,126.58701526575452
2021-09-01,owned_partners,REGION 6,ADD MONEY,ZAR,2715.5441916044415,28,156.42131974474017
2021-09-01,owned_partners,REGION 6,ADD MONEY,USD,965.4622118132787,3,39.68545899577408
2021-09-01,seo_content,REGION 9,ADD MONEY,QAR,328.1223188381401,5,211.58875317961528
2021-09-01,news,REGION 4,TRANSFER,GEL,2138.6181955827674,9,213.54434936678663
2021-09-01,paid_search,REGION 7,TRANSFER,IDR,2279.042521671801,9,284.94158284932246
2021-09-01,paid_search,REGION 4,TRANSFER,CHF,1931.4024774904735,21,261.2342232134971
2021-09-01,invite,REGION 5,ADD MONEY,FJD,2188.7903765575143,12,132.79104754417438
2021-09-01,invite,REGION 4,TRANSFER,QAR,4262.124196260154,8,1467.3991227075185
2021-09-01,word_of_mouth,REGION 9,TRANSFER,ILS,1294.5091818434626,5,181.97560865558543
2021-09-01,word_of_mouth,REGION 1,TRANSFER,BWP,420.60428795110437,6,340.0348813946314
2021-09-01,paid_search,REGION 9,TRANSFER,TND,1984.9776125691062,32,60.79542267942711
2021-09-01,email,REGION 6,BANK CARD,MXN,2135.5484379976415,10,595.0029459627374
2021-09-01,seo_content,REGION 5,BANK CARD,EUR,15177.305636641313,51,540.9380357946106
2021-09-01,invite,REGION 5,ADD MONEY,UAH,420.6867719906732,8,152.45737102893455
2021-09-01,affiliates,REGION 6,BANK CARD,IDR,2441.3357132707592,13,354.1821850488151
2021-09-01,word_of_mouth,REGION 1,TRANSFER,IDR,1825.6809611228632,2,138.43110192119644
2021-09-01,seo_content,REGION 5,TRANSFER,NPR,1749.6630117392926,6,111.26859606553111
2021-09-01,paid_social,REGION 4,ADD MONEY,ZMW,2371.8708560484984,10,209.0980288075265
2021-09-01,word_of_mouth,REGION 1,BANK CARD,NZD,1351.103318730886,4,383.5263906132279
2021-09-01,news,REGION 1,ADD MONEY,GBP,5259.950305345064,135,301.54241600522346
2021-09-01,paid_social,REGION 9,BANK CARD,ANG,2979.91548083494,33,307.09089509056446
2021-09-01,audio,REGION 9,TRANSFER,PLN,1443.4134312165545,12,263.4208359850508
2021-09-01,affiliates,REGION 4,BANK CARD,KRW,2995.667814186411,1,32.58191006366755
2021-09-01,news,REGION 2,TRANSFER,QAR,1905.7193283392724,11,351.26617081653774
2021-09-01,paid_search,REGION 2,ADD MONEY,NOK,3213.712027284268,98,248.13171566124686
2021-09-01,out_of_home,REGION 9,BANK CARD,BRL,122.45447877132123,1,104.33226510420856
2021-09-01,paid_display,REGION 7,TRANSFER,SEK,2120.2495101565733,7,136.60810498604002
2021-09-01,organic_social,REGION 9,TRANSFER,UYU,2203.959683002234,11,269.0036069415346
2021-09-01,seo_content,REGION 7,BANK CARD,TTD,4085.9848415248357,8,314.49688676740163
2021-09-01,news,REGION 5,BANK CARD,TRY,2267.500497334802,17,524.760673380175
2021-09-01,invite,REGION 7,TRANSFER,TTD,1516.3582030336288,7,44.16416525282221
2021-09-01,invite,REGION 9,BANK CARD,AED,11772.992384351994,21,1327.7950726754816
2021-09-01,affiliates,REGION 3,BANK CARD,UAH,2620.1234559335176,17,272.29142034501433
2021-09-01,invite,REGION 9,BANK CARD,TND,2425.456994937644,10,160.66360608106513
2021-09-01,news,REGION 3,TRANSFER,INR,36200.95861602641,25,4022.2835978475077
2021-09-01,paid_display,REGION 5,BANK CARD,IDR,1454.4971543894521,6,400.2540480935376
2021-09-01,invite,REGION 6,ADD MONEY,UAH,1652.442844358776,4,248.15131915250547
2021-09-01,paid_social,REGION 4,ADD MONEY,ANG,1596.718412532265,12,64.61411505561989
2021-09-01,paid_display,REGION 5,BANK CARD,BGN,255640.6002490439,189,1834.926814868234
2021-09-01,paid_social,REGION 9,BANK CARD,MXN,23668.880942650965,52,592.7570286796679
2021-09-01,invite,REGION 9,TRANSFER,VND,779.8241472921407,7,85.76349295736651
2021-09-01,paid_display,REGION 7,BANK CARD,NOK,83757.88735139376,155,1083.867555175474
2021-09-01,owned_partners,REGION 1,BANK CARD,KRW,5784.646804426418,10,1040.8598176180483
2021-09-01,seo_content,REGION 1,BANK CARD,PHP,4816.108323169273,9,790.1260516429891
2021-09-01,paid_social,REGION 2,BANK CARD,THB,11845.466433785563,13,838.1927508564424
2021-09-01,word_of_mouth,REGION 7,BANK CARD,ILS,1755.374430884194,15,388.19665750280694
2021-09-01,email,REGION 3,BANK CARD,CHF,1146.175098826123,5,426.9061248877765
2021-09-01,news,REGION 6,BANK CARD,CLP,1337.7873667004708,8,249.49247354543184
2021-09-01,paid_social,REGION 4,TRANSFER,NPR,1527.5693314247533,9,83.90551836220848
2021-09-01,news,REGION 5,ADD MONEY,KRW,2419.371146218898,7,408.69795388601784
2021-09-01,audio,REGION 1,TRANSFER,DKK,372.15413102184897,3,176.3467253546585
2021-09-01,paid_display,REGION 1,TRANSFER,GEL,2742.9670918624183,6,79.6387914719084
2021-09-01,paid_display,REGION 5,TRANSFER,UYU,7777.553887071553,12,807.3069035668036
2021-09-01,organic_social,REGION 3,TRANSFER,BWP,4045.777041538913,7,567.650479708198
2021-09-01,paid_search,REGION 5,TRANSFER,EGP,1398.2410574096768,2,26.0365505815268
2021-09-01,paid_search,REGION 2,ADD MONEY,RSD,1003.1189112439653,17,154.67360153095623
2021-09-01,news,REGION 4,ADD MONEY,GHS,3096.382975689735,31,52.65447815887903
2021-09-01,paid_social,REGION 3,BANK CARD,UGX,10314.697564534361,17,441.19098833274927
2021-09-01,paid_search,REGION 2,TRANSFER,TND,825.8321082449394,13,153.7917566785553
2021-09-01,word_of_mouth,REGION 2,TRANSFER,SAR,49074.67054853267,31,3042.947443045314
2021-09-01,audio,REGION 1,TRANSFER,TZS,2701.383453224301,4,66.00901827479078
2021-09-01,word_of_mouth,REGION 2,ADD MONEY,USD,3709.4605067274124,15,397.96024959023157
2021-09-01,audio,REGION 6,BANK CARD,CRC,2011.7770745553253,5,63.775213850893174
2021-09-01,owned_partners,REGION 5,BANK CARD,NPR,2153.557395253304,13,155.33827725296823
2021-09-01,owned_partners,REGION 9,ADD MONEY,TZS,1976.4834995968135,6,404.3802660136989
2021-09-01,paid_search,REGION 4,ADD MONEY,LSL,23885.166697115645,708,318.9574184093798
2021-09-01,email,REGION 6,BANK CARD,CRC,2490.0399635683507,5,351.0463446212022
2021-09-01,word_of_mouth,REGION 7,ADD MONEY,USD,156.75765745055094,13,140.94627240470913
2021-09-01,paid_search,REGION 1,BANK CARD,MAD,4657.6577784706,19,607.8061209680494
2021-09-01,owned_partners,REGION 2,TRANSFER,IDR,1068.5375971312537,3,218.66287077033348
2021-09-01,paid_social,REGION 1,ADD MONEY,PYG,2110.3271718636065,7,135.25515110720704
2021-09-01,paid_search,REGION 4,ADD MONEY,MKD,2961.9280276692707,6,89.4890554752242
2021-09-01,email,REGION 2,TRANSFER,IDR,541.3604878765481,2,322.522128882793
2021-09-01,seo_content,REGION 3,TRANSFER,USD,2644.238230614366,34,359.85433714732403
2021-09-01,email,REGION 4,BANK CARD,TRY,3479.9998927885995,14,343.2886987282149
2021-09-01,paid_search,REGION 4,ADD MONEY,TZS,21369.449816455053,40,1532.5366160291221
2021-09-01,affiliates,REGION 4,ADD MONEY,NZD,2571.323283210269,36,196.14249534651208
2021-09-01,owned_partners,REGION 9,BANK CARD,FJD,8139.608947936242,11,2494.134782257429
2021-09-01,paid_social,REGION 9,BANK CARD,AUD,35383.86480299835,54,1244.453390137212
2021-09-01,paid_search,REGION 2,TRANSFER,THB,1132.425007519001,1,177.65826402867503
2021-09-01,audio,REGION 4,TRANSFER,TND,2493.1672443461866,12,272.10352854140103
2021-09-01,email,REGION 5,TRANSFER,PHP,172.49746847224944,3,232.43950382353628
2021-09-01,news,REGION 3,TRANSFER,ZMW,2137.2940883026854,39,85.07129694153183
2021-09-01,paid_search,REGION 5,TRANSFER,QAR,2614.544649204121,8,356.74175102771426
2021-09-01,email,REGION 2,BANK CARD,NPR,3751.3524222338397,12,504.6199082669105
2021-09-01,paid_social,REGION 4,ADD MONEY,XAF,3808.834565411065,9,344.24926245128825
2021-09-01,news,REGION 4,BANK CARD,COP,154410.42242314765,282,1619.265186373022
2021-09-01,paid_social,REGION 4,TRANSFER,ILS,2726.5284957219897,6,322.20326417147174
2021-09-01,invite,REGION 9,TRANSFER,TRY,3083.257217655978,49,146.79324065511966
2021-09-01,paid_search,REGION 3,TRANSFER,KES,4433.046363082253,17,400.95558442525584
